"SECONDS";"PID";"VALUE";"UNITS"
"61783.847415";"Скорость автомобиля";"20";"km/h"
"61783.847415";"Средняя скорость";"9.71976757389457";"km/h"
"61784.033415";"Температура охлаждающей жидкости";"42";"℃"
"61784.401415";"Использовано топлива";"0.0352301875827043";"L"
"61784.401415";"Использовано топлива (общий)";"3.2561074323031";"L"
"61784.401415";"Массовый расход воздуха";"7";"g/sec"
"61784.401415";"Мгновенный расход топлива (л/ч)";"2.34833659491194";"L/h"
"61784.401415";"Моментальная мощность двигателя (от расхода топлива)";"6.75714285714286";"hp"
"61784.401415";"Расчетный наддув";"-0.617318718217496";"bar"
"61784.401415";"Средний расход топлива (л/100 км)";"54.4244717329728";"L/100km"
"61784.401415";"Средний расход топлива (л/100 км) (общий)";"12.6304276367185";"L/100km"
"61784.401415";"Стоимость топлива";"0.0355824894585314";"$"
"61784.401415";"Стоимость топлива (общий)";"3.25";"$"
"61784.595415";"Обороты двигателя";"1278";"rpm"
"61784.783415";"Мгновенный расход топлива (л/100 км)";"13.8137446759526";"L/100km"
"61784.783415";"Пройденный путь";"0.0691519683888889";"km"
"61784.783415";"Пройденный путь (общий)";"25.7842866031944";"km"
"61784.783415";"Скорость автомобиля";"17";"km/h"
"61784.783415";"Средняя скорость";"9.99328694547376";"km/h"
"61784.974415";"Температура охлаждающей жидкости";"42";"℃"
"61785.369415";"Использовано топлива";"0.0359515178594726";"L"
"61785.369415";"Использовано топлива (общий)";"3.25682876257987";"L"
"61785.369415";"Массовый расход воздуха";"8";"g/sec"
"61785.369415";"Мгновенный расход топлива (л/ч)";"2.68381325132793";"L/h"
"61785.369415";"Моментальная мощность двигателя (от расхода топлива)";"7.72244897959184";"hp"
"61785.369415";"Расчетный наддув";"-0.468700649334682";"bar"
"61785.369415";"Средний расход топлива (л/100 км)";"51.989146075051";"L/100km"
"61785.369415";"Средний расход топлива (л/100 км) (общий)";"12.6310601984093";"L/100km"
"61785.369415";"Стоимость топлива";"0.0363110330380673";"$"
"61785.369415";"Стоимость топлива (общий)";"3.25";"$"
"61785.552415";"Обороты двигателя";"840";"rpm"
"61785.736415";"Мгновенный расход топлива (л/100 км)";"24.3983022847994";"L/100km"
"61785.736415";"Пройденный путь";"0.0720627590555556";"km"
"61785.736415";"Пройденный путь (общий)";"25.7871973938611";"km"
"61785.736415";"Скорость автомобиля";"11";"km/h"
"61785.736415";"Средняя скорость";"10.0303716900405";"km/h"
"61785.945415";"Температура охлаждающей жидкости";"42";"℃"
"61786.346415";"Использовано топлива";"0.036680456075855";"L"
"61786.346415";"Использовано топлива (общий)";"3.25755770079626";"L"
"61786.346415";"Массовый расход воздуха";"8";"g/sec"
"61786.346415";"Мгновенный расход топлива (л/ч)";"2.68381325132793";"L/h"
"61786.346415";"Моментальная мощность двигателя (от расхода топлива)";"7.72244897959184";"hp"
"61786.346415";"Расчетный наддув";"-0.12557899215526";"bar"
"61786.346415";"Средний расход топлива (л/100 км)";"50.9007100985085";"L/100km"
"61786.346415";"Средний расход топлива (л/100 км) (общий)";"12.632461182353";"L/100km"
"61786.346415";"Стоимость топлива";"0.0370472606366136";"$"
"61786.346415";"Стоимость топлива (общий)";"3.25";"$"
"61786.561415";"Обороты двигателя";"855";"rpm"
"61786.767415";"Мгновенный расход топлива (л/100 км)";"44.7302208554655";"L/100km"
"61786.767415";"Пройденный путь";"0.0737808475555556";"km"
"61786.767415";"Пройденный путь (общий)";"25.7889154823611";"km"
"61786.767415";"Скорость автомобиля";"6";"km/h"
"61786.767415";"Средняя скорость";"9.87589697513676";"km/h"
"61786.767415";"Ускорение";"-0.771218413729754";"m_sec2"
"61786.954415";"Температура охлаждающей жидкости";"42";"℃"
"61787.397415";"Использовано топлива";"0.0374636100782779";"L"
"61787.397415";"Использовано топлива (общий)";"3.25834085479868";"L"
"61787.397415";"Массовый расход воздуха";"8";"g/sec"
"61787.397415";"Мгновенный расход топлива (л/ч)";"2.68381325132793";"L/h"
"61787.397415";"Моментальная мощность двигателя (от расхода топлива)";"7.72244897959184";"hp"
"61787.397415";"Расчетный наддув";"-0.141152167731484";"bar"
"61787.397415";"Средний расход топлива (л/100 км)";"50.7768768176165";"L/100km"
"61787.397415";"Средний расход топлива (л/100 км) (общий)";"12.6346563779593";"L/100km"
"61787.397415";"Стоимость топлива";"0.0378382461790607";"$"
"61787.397415";"Стоимость топлива (общий)";"3.25";"$"
"61787.611415";"Обороты двигателя";"884";"rpm"
"61787.794415";"Мгновенный расход топлива (л/100 км)";"89.460441710931";"L/100km"
"61787.794415";"Пройденный путь";"0.0746376708888889";"km"
"61787.794415";"Пройденный путь (общий)";"25.7897723056944";"km"
"61787.794415";"Скорость автомобиля";"3";"km/h"
"61787.794415";"Средняя скорость";"9.62270378602202";"km/h"
"61787.794415";"Ускорение";"-1.19635170492673";"m_sec2"
"61787.979415";"Температура охлаждающей жидкости";"43";"℃"
"61788.382415";"Использовано топлива";"0.0381985371493803";"L"
"61788.382415";"Использовано топлива (общий)";"3.25907578186978";"L"
"61788.382415";"Массовый расход воздуха";"8";"g/sec"
"61788.382415";"Мгновенный расход топлива (л/ч)";"2.68381325132793";"L/h"
"61788.382415";"Моментальная мощность двигателя (от расхода топлива)";"7.72244897959184";"hp"
"61788.382415";"Расчетный наддув";"-0.169761712002736";"bar"
"61788.382415";"Средний расход топлива (л/100 км)";"51.1786296309345";"L/100km"
"61788.382415";"Средний расход топлива (л/100 км) (общий)";"12.637086296222";"L/100km"
"61788.382415";"Стоимость топлива";"0.0385805225208741";"$"
"61788.382415";"Стоимость топлива (общий)";"3.25";"$"
"61788.586415";"Обороты двигателя";"895";"rpm"
"61788.787415";"Мгновенный расход топлива (л/100 км)";"134.190662566396";"L/100km"
"61788.787415";"Пройденный путь";"0.0751887098888889";"km"
"61788.787415";"Пройденный путь (общий)";"25.7903233446944";"km"
"61788.787415";"Скорость автомобиля";"2";"km/h"
"61788.787415";"Средняя скорость";"9.36122088760757";"km/h"
"61788.787415";"Ускорение";"-1.0407547053561";"m_sec2"
"61788.977415";"Температура охлаждающей жидкости";"43";"℃"
"61789.385415";"Использовано топлива";"0.0389460770245084";"L"
"61789.385415";"Использовано топлива (общий)";"3.25982332174491";"L"
"61789.385415";"Массовый расход воздуха";"8";"g/sec"
"61789.385415";"Мгновенный расход топлива (л/ч)";"2.68381325132793";"L/h"
"61789.385415";"Моментальная мощность двигателя (от расхода топлива)";"7.72244897959184";"hp"
"61789.385415";"Расчетный наддув";"-0.180128607162479";"bar"
"61789.385415";"Средний расход топлива (л/100 км)";"51.7977726736654";"L/100km"
"61789.385415";"Средний расход топлива (л/100 км) (общий)";"12.6397148193007";"L/100km"
"61789.385415";"Стоимость топлива";"0.0393355377947535";"$"
